Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url
joanby python-ml-course,Curso de Introducción a Machine Learning con Python,"['Jupyter Notebook', 'HTML', 'Python', 'C', 'Makefile', 'Perl']",1579,814,65,3,6,0,https://github.com/joanby/python-ml-course
johnmai-dev ChatMLX,"🤖✨ChatMLX is a modern, open-source, high-performance chat application for MacOS based on large language models.","['Swift', 'Metal']",62,813,85,1,2,6,https://github.com/johnmai-dev/ChatMLX
apple ml-mobileone,"This repository contains the official implementation of the research paper, ""An Improved One millisecond Mobile Backbone"" CVPR 2023.","['Swift', 'Python', 'Shell']",66,812,1,0,0,0,https://github.com/apple/ml-mobileone
The-Swarm-Corporation AutoHedge,"Build your autonomous hedge fund in minutes. AutoHedge harnesses the power of swarm intelligence and AI agents to automate market analysis, risk management, and trade execution.",['Python'],166,804,22,8,0,0,https://github.com/The-Swarm-Corporation/AutoHedge
molon MLEmojiLabel,Automatic URL recognition and custom expression like wechat,"['Objective-C', 'Shell', 'Ruby']",166,801,92,0,2,2,https://github.com/molon/MLEmojiLabel
kyegomez Open-AF3,"Implementation of Alpha Fold 3 from the paper: ""Accurate structure prediction of biomolecular interactions with AlphaFold3"" in PyTorch",['Python'],105,801,48,8,5,0,https://github.com/kyegomez/Open-AF3
BiomedSciAI causallib,A Python package for modular causal inference analysis and model evaluations,['Python'],106,799,91,2,16,16,https://github.com/BiomedSciAI/causallib
linkedin photon-ml,A scalable machine learning library on Apache Spark,"['Terra', 'Scala', 'Groovy', 'XSLT', 'Shell', 'Java', 'Python']",176,796,1013,10,23,0,https://github.com/linkedin/photon-ml
zillow luminaire,Luminaire is a python package that provides ML driven solutions for monitoring time series data.,['Python'],67,796,259,1,10,32,https://github.com/zillow/luminaire
neoml-lib neoml,Machine learning framework for both deep learning and traditional algorithms,"['C++', 'Assembly', 'Python', 'Metal', 'C', 'Cuda', 'Other']",126,795,1262,22,36,2,https://github.com/neoml-lib/neoml
jjakimoto finance_ml,Advances in Financial Machine Learning,"['Jupyter Notebook', 'Python']",220,792,32,2,0,0,https://github.com/jjakimoto/finance_ml
JulietMirambo Units_of_Measure_Harmonization-intelligence-platform,Production-Grade ML System for Automated Unit of Measure Error Detection | 88-92% Accuracy | 94% Autonomy | KNIME Workflow,['PowerShell'],772,782,5,0,0,1,https://github.com/JulietMirambo/Units_of_Measure_Harmonization-intelligence-platform
apple ml-diffucoder,DiffuCoder: Understanding and Improving Masked Diffusion Models for Code Generation,"['Python', 'Shell']",48,776,11,0,3,0,https://github.com/apple/ml-diffucoder
tencentyun MLVBSDK,移动直播 SDK，国内下载镜像：,"['Objective-C', 'Swift', 'Java', 'JavaScript', 'C', 'Ruby', 'Other']",912,774,212,0,15,26,https://github.com/tencentyun/MLVBSDK
apachecn ml-mastery-zh,📖 [译] MachineLearningMastery 博客文章,"['JavaScript', 'CSS', 'HTML', 'Other']",189,770,261,0,7,0,https://github.com/apachecn/ml-mastery-zh
chaos-genius chaos_genius,ML powered analytics engine for outlier detection and root cause analysis.,"['Python', 'HTML', 'Jupyter Notebook', 'Shell', 'JavaScript', 'Gherkin', 'Other']",87,765,3308,11,28,18,https://github.com/chaos-genius/chaos_genius
curiousily AI-Bootcamp,"Self-paced bootcamp on Generative AI. Tutorials on ML fundamentals, Ollama, LLMs, RAGs, LangChain, LangGraph, Fine-tuning, DSPy & AI Agents (CrewAI), (Using ChatGPT, gpt-oss, Claude, Qwen3, Gemma3, Llama 3)",['Jupyter Notebook'],244,765,87,0,0,0,https://github.com/curiousily/AI-Bootcamp
LumingSun ML4DB-paper-list,Papers for database systems powered by artificial intelligence (machine learning for database),[],94,760,238,0,19,0,https://github.com/LumingSun/ML4DB-paper-list
rhysd gocaml,🐫 Statically typed functional programming language implementation with Go and LLVM,"['Go', 'Yacc', 'C', 'Makefile', 'Other']",29,758,464,0,3,0,https://github.com/rhysd/gocaml
LexPredict lexpredict-lexnlp,LexNLP by LexPredict,"['Jupyter Notebook', 'HTML', 'Python', 'Shell']",194,757,151,4,8,0,https://github.com/LexPredict/lexpredict-lexnlp
L1aoXingyu Roadmap-of-DL-and-ML,"Roadmap of DL and ML, some courses, study notes and paper summary",[],191,756,42,0,0,0,https://github.com/L1aoXingyu/Roadmap-of-DL-and-ML
selva86 datasets,A collection of datasets of ML problem solving,"['R', 'HTML']",1936,749,131,5,0,0,https://github.com/selva86/datasets
RoseCityRobotics ai-developer-resources,"I am Duncan, a cofounder at Rose City Robotics. This public repository is used as an easy to update list of resources for AI developers including technical courses, books, and tutorials on artificial intelligence, deep learning and machine learning. PRs welcome!",[],61,748,28,0,0,0,https://github.com/RoseCityRobotics/ai-developer-resources
JiawangBian SC-SfMLearner-Release,Unsupervised Scale-consistent Depth Learning from Video (IJCV2021 & NeurIPS 2019),"['Python', 'Shell']",150,745,53,0,0,1,https://github.com/JiawangBian/SC-SfMLearner-Release
kennethleungty Failed-ML,Compilation of high-profile real-world examples of failed machine learning projects,[],49,744,68,0,4,0,https://github.com/kennethleungty/Failed-ML
jvpoulos causal-ml,Must-read papers and resources related to causal inference and machine (deep) learning,[],129,743,81,0,7,0,https://github.com/jvpoulos/causal-ml
dssg aequitas,Bias Auditing & Fair ML Toolkit,"['Python', 'JavaScript', 'HTML', 'CSS', 'SCSS', 'Jupyter Notebook', 'Other']",124,739,924,13,20,0,https://github.com/dssg/aequitas
analyticalrohit AI-ML-Cheatsheets,"All Stanford Cheatsheets: Artificial Intelligence, Transformers, LLMs, Deep Learning, Machine Learning, Probabilities, Statistics, Algebra and Calculus.",[],157,739,13,0,0,0,https://github.com/analyticalrohit/AI-ML-Cheatsheets
krish-adi barfi,Framework to build a custom no-code platform. Comes with a Flow Based programming env and a GUI.,"['Python', 'TypeScript', 'CSS', 'Vue', 'JavaScript', 'HTML', 'Makefile']",82,739,224,2,2,4,https://github.com/krish-adi/barfi
SkafteNicki dtu_mlops,Exercises and supplementary material for the machine learning operations course at DTU.,"['Python', 'Jupyter Notebook', 'Other']",563,737,1095,13,191,0,https://github.com/SkafteNicki/dtu_mlops
MLH mlh-hackathon-flask-starter,Hackathon starter project for Flask applications,"['HTML', 'Python', 'CSS', 'Shell']",282,737,25,8,6,0,https://github.com/MLH/mlh-hackathon-flask-starter
SciML SciMLTutorials.jl,Tutorials for doing scientific machine learning (SciML) and high-performance differential equation solving with open source software.,"['CSS', 'Julia', 'Shell', 'Smarty']",126,737,1304,1,38,11,https://github.com/SciML/SciMLTutorials.jl
ashishpatel26 Real-time-ML-Project,A curated list of applied machine learning and data science notebooks and libraries across different industries.,[],275,735,51,2,2,0,https://github.com/ashishpatel26/Real-time-ML-Project
toddrob99 MLB-StatsAPI,Python wrapper for MLB Stats API,['Python'],126,735,229,1,12,32,https://github.com/toddrob99/MLB-StatsAPI
google ml-compiler-opt,Infrastructure for Machine Learning Guided Optimization (MLGO) in LLVM.,"['Python', 'Shell', 'Dockerfile']",112,735,614,13,28,6,https://github.com/google/ml-compiler-opt
techascent tech.ml.dataset,A Clojure high performance data processing system,"['Clojure', 'Java', 'Other']",34,732,1787,0,23,0,https://github.com/techascent/tech.ml.dataset
huggingface ratchet,A cross-platform browser ML framework.,"['Rust', 'Other']",40,731,1254,4,13,0,https://github.com/huggingface/ratchet
saltudelft ml4se,"A curated list of papers, theses, datasets, and tools related to the application of Machine Learning for Software Engineering",[],93,726,129,0,17,0,https://github.com/saltudelft/ml4se
UlionTse mlgb,MLGB is a library that includes many models of CTR Prediction & Recommender System by TensorFlow & PyTorch. 「妙计包」是一个包含50+点击率预估和推荐系统深度模型的、通过TensorFlow和PyTorch撰写的库。,['Python'],27,725,16,0,0,0,https://github.com/UlionTse/mlgb
openml OpenML,Open Machine Learning,"['PHP', 'CSS', 'JavaScript', 'Processing', 'Hack', 'HTML', 'Other']",119,724,2345,23,26,6,https://github.com/openml/OpenML
molon MLLabel,UILabel replacement with TextKit. Support link and expression.,"['Objective-C', 'Shell', 'Other']",115,721,121,0,0,16,https://github.com/molon/MLLabel
iterative mlem,"🐶 A tool to package, serve, and deploy any ML model on any platform. Archived to be resurrected one day🤞","['Python', 'Other']",43,719,313,16,19,41,https://github.com/iterative/mlem
CodeWithKyrian transformers-php,Transformers PHP is a toolkit for PHP developers to add machine learning magic to their projects easily.,"['PHP', 'C', 'Python', 'Jupyter Notebook']",48,717,350,0,13,0,https://github.com/CodeWithKyrian/transformers-php
ben519 MLPB,Machine Learning Problem Bible | Problem Set Here >>,"['R', 'Python']",271,714,85,0,2,0,https://github.com/ben519/MLPB
hollance MobileNet-CoreML,The MobileNet neural network using Apple's new CoreML framework,"['Swift', 'Python']",100,714,9,0,0,0,https://github.com/hollance/MobileNet-CoreML
jubatus jubatus,Framework and Library for Distributed Online Machine Learning,"['C++', 'Python', 'OCaml', 'Shell', 'Standard ML', 'Makefile', 'Dockerfile']",141,709,3453,3,31,0,https://github.com/jubatus/jubatus
HunterMcGushion hyperparameter_hunter,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries,"['Python', 'Other']",101,707,1096,5,3,16,https://github.com/HunterMcGushion/hyperparameter_hunter
Systems-Modeling SysML-v2-Release,The latest incremental release of SysML v2. Start here.,"['Batchfile', 'Shell', 'Python']",96,706,145,0,2,51,https://github.com/Systems-Modeling/SysML-v2-Release
MLH mlh-hackathon-nodejs-starter,Hackathon starter project for Node.js applications,"['HTML', 'JavaScript', 'CSS']",213,704,30,13,5,0,https://github.com/MLH/mlh-hackathon-nodejs-starter
microsoft workshop-library,A library of workshops written by and for Microsoft Learn Student Ambassadors and Cloud Advocates and their local communities,"['Jupyter Notebook', 'TypeScript', 'R', 'C#', 'HTML', 'Shell']",440,702,897,74,41,0,https://github.com/microsoft/workshop-library
tucan9389 PoseEstimation-CoreML,The example project of inferencing Pose Estimation using Core ML,"['Swift', 'Python']",135,698,112,0,2,0,https://github.com/tucan9389/PoseEstimation-CoreML
farukalamai advanced-machine-learning-engineer-roadmap-2024,"A Full Stack ML (Machine Learning) Roadmap involves learning the necessary skills and technologies to become proficient in all aspects of machine learning, including data collection and preprocessing, model development, deployment, and maintenance.",[],93,698,19,0,0,0,https://github.com/farukalamai/advanced-machine-learning-engineer-roadmap-2024
hundredblocks ml-powered-applications,Companion repository for the book Building Machine Learning Powered Applications,"['Jupyter Notebook', 'Other']",216,697,181,4,3,0,https://github.com/hundredblocks/ml-powered-applications
ageron handson-mlp,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, PyTorch, and Hugging Face libraries.",['Jupyter Notebook'],209,694,97,2,3,0,https://github.com/ageron/handson-mlp
IBM FfDL,"Fabric for Deep Learning (FfDL, pronounced fiddle) is a Deep Learning Platform offering TensorFlow, Caffe, PyTorch etc. as a Service on Kubernetes","['Go', 'Python', 'Jupyter Notebook', 'TypeScript', 'Shell', 'Makefile', 'Other']",188,692,92,20,14,0,https://github.com/IBM/FfDL
tensorflow decision-forests,"A collection of state-of-the-art algorithms for the training, serving and interpretation of Decision Forest models in Keras.","['Python', 'C++', 'Starlark', 'Shell', 'JavaScript', 'PureBasic', 'Batchfile']",115,691,647,14,41,37,https://github.com/tensorflow/decision-forests
huichen mlf,大数据机器学习框架,"['Perl', 'Go']",244,690,6,0,0,0,https://github.com/huichen/mlf
arthurhenrique cookiecutter-fastapi,"Cookiecutter template for FastAPI projects using: Machine Learning, uv, Github Actions and Pytests","['Python', 'Makefile', 'Dockerfile']",75,689,169,2,7,5,https://github.com/arthurhenrique/cookiecutter-fastapi
pacholoamit chatgpt-prompts,A NodeJS ChatGPT prompts library that contains more than 140+ awesome prompts,['TypeScript'],79,688,171,16,2,5,https://github.com/pacholoamit/chatgpt-prompts
privacytrustlab ml_privacy_meter,Privacy Meter: An open-source library to audit data privacy in statistical and machine learning algorithms.,"['Jupyter Notebook', 'Python']",134,687,630,6,13,0,https://github.com/privacytrustlab/ml_privacy_meter
10up classifai,Supercharge WordPress Content Workflows and Engagement with Artificial Intelligence.,"['PHP', 'JavaScript', 'SCSS', 'TypeScript', 'Other']",64,683,4220,15,54,37,https://github.com/10up/classifai
huggingface exporters,Export Hugging Face models to Core ML and TensorFlow Lite,['Python'],52,682,178,7,6,0,https://github.com/huggingface/exporters
mldbai mldb,MLDB is the Machine Learning Database,"['C++', 'C', 'Jupyter Notebook', 'JavaScript', 'Python', 'Makefile', 'Other']",101,681,3560,15,13,20,https://github.com/mldbai/mldb
senstella parakeet-mlx,An implementation of the Nvidia's Parakeet models for Apple Silicon using MLX.,['Python'],43,681,96,1,6,0,https://github.com/senstella/parakeet-mlx
ses4255 Versatile-OCR-Program,"Multi-modal OCR pipeline optimized for ML training (text, figure, math, tables, diagrams)","['Python', 'Dockerfile']",48,680,64,0,0,0,https://github.com/ses4255/Versatile-OCR-Program
jphall663 interpretable_machine_learning_with_python,"Examples of techniques for training interpretable ML models, explaining ML models, and debugging ML models for accuracy, discrimination, and security.","['Jupyter Notebook', 'Other']",210,679,169,2,5,0,https://github.com/jphall663/interpretable_machine_learning_with_python
Sanzo00 ML-homework,吴恩达机器学习作业,['Jupyter Notebook'],201,679,26,0,0,0,https://github.com/Sanzo00/ML-homework
KEKE046 mlir-tutorial,Hands-On Practical MLIR Tutorial,"['C++', 'CMake', 'C', 'MLIR']",100,678,22,1,0,0,https://github.com/KEKE046/mlir-tutorial
featurestoreorg serverless-ml-course,Serverless Machine Learning Course for building AI-enabled Prediction Services from models and features,"['Jupyter Notebook', 'Python', 'Shell']",301,676,223,0,8,0,https://github.com/featurestoreorg/serverless-ml-course
yhangf ML-NOTE,📙慢慢整理所学的机器学习算法，并根据自己所理解的样子叙述出来。(注重数学推导),[],137,675,109,0,0,0,https://github.com/yhangf/ML-NOTE
rougier ML-Recipes,A collection of stand-alone Python machine learning recipes,['Python'],68,674,60,0,2,0,https://github.com/rougier/ML-Recipes
worldveil photomosaic,"Creating fun photomosaics, GIFs, and murals from your family pictures using ML & similarity search","['Jupyter Notebook', 'Other']",65,674,103,2,6,0,https://github.com/worldveil/photomosaic
GoogleCloudPlatform tf-estimator-tutorials,"This repository includes tutorials on how to use the TensorFlow estimator APIs to perform various ML tasks, in a systematic and standardised way","['Jupyter Notebook', 'Other']",231,672,192,5,9,0,https://github.com/GoogleCloudPlatform/tf-estimator-tutorials
google ml-metadata,For recording and retrieving metadata associated with ML developer and data scientist workflows.,"['C++', 'Python', 'Go', 'Starlark', 'Other']",171,666,909,15,21,40,https://github.com/google/ml-metadata
buddy-compiler buddy-mlir,An MLIR-based compiler framework bridges DSLs (domain-specific languages) to DSAs (domain-specific architectures).,"['C++', 'Python', 'CMake', 'MLIR', 'C', 'Shell', 'Other']",220,665,1197,108,71,0,https://github.com/buddy-compiler/buddy-mlir
pytorch helion,"A Python-embedded DSL that makes it easy to write fast, scalable ML kernels with minimal boilerplate.","['Python', 'Other']",83,663,870,37,47,26,https://github.com/pytorch/helion
zaidalyafeai ml-projects,"Implementation of web friendly ML models using TensorFlow.js. pix2pix, face segmentation, fast style transfer and many more ...","['JavaScript', 'Jupyter Notebook', 'HTML', 'CSS', 'Python', 'PHP', 'Ruby']",254,657,1328,0,4,0,https://github.com/zaidalyafeai/ml-projects
KKulma climate-change-data,"🌍 A curated list of APIs, open data and ML/AI projects on climate change",[],96,656,36,2,11,0,https://github.com/KKulma/climate-change-data
yrlu irl-imitation,"Implementation of Inverse Reinforcement Learning (IRL) algorithms in Python/Tensorflow. Deep MaxEnt, MaxEnt, LPIRL",['Python'],148,655,53,0,0,1,https://github.com/yrlu/irl-imitation
yacoubb stock-trading-ml,A stock trading bot that uses machine learning to make price predictions.,['Python'],257,654,5,0,0,0,https://github.com/yacoubb/stock-trading-ml
