Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url,languages_missing,Created,Last updated,Stars per contributor,Commits per contributor,Total changes,Community openness,Num languages,Has backend,Has frontend,Has infra,Has data,Stack breadth,Hype score
coaidev coai,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。,"['TypeScript', 'Go', 'Less', 'JavaScript', 'PHP', 'HTML', 'Other']",1178,8840,914,5,19,15,https://github.com/coaidev/coai,False,2022-11-23,2024-08-20,442.0,45.7,919,0.005434782608695652,7,True,True,False,False,2,0
TEN-framework ten-framework,Open-source framework for conversational voice AI agents,"['Python', 'C', 'C++', 'Rust', 'TypeScript', 'Go', 'Other']",1025,8801,1741,20,60,89,https://github.com/TEN-framework/ten-framework,False,2024-01-01,2024-12-31,144.3,28.5,1761,0.011350737797956867,7,True,True,False,False,2,1
evilsocket pwnagotchi,(⌐■_■) - Deep Reinforcement Learning instrumenting bettercap for WiFi pwning.,"['Python', 'HTML', 'Makefile']",1232,8788,1744,29,145,21,https://github.com/evilsocket/pwnagotchi,False,2024-07-21,2024-12-31,60.2,11.9,1773,0.016347237880496055,3,True,True,False,False,2,0
Nutlope aicommits,A CLI that writes your git commit messages for you with AI,['TypeScript'],451,8750,273,10,26,25,https://github.com/Nutlope/aicommits,False,2019-09-16,2021-08-15,324.1,10.1,283,0.035211267605633804,1,False,True,False,False,1,0
sigoden aichat,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more.","['Rust', 'HTML', 'Shell', 'PowerShell', 'Nushell']",570,8738,986,11,37,31,https://github.com/sigoden/aichat,False,2020-10-13,2021-08-10,229.9,25.9,997,0.011022044088176353,5,True,True,True,False,3,0
YaoFANGUK video-subtitle-remover,基于AI的图片/视频硬字幕去除、文本水印去除，无损分辨率生成去字幕、去水印后的图片/视频文件。无需申请第三方API，本地实现。AI-based tool for removing hard-coded subtitles and text-like watermarks from videos or Pictures.,"['Python', 'Dockerfile']",1087,8702,123,2,3,3,https://github.com/YaoFANGUK/video-subtitle-remover,False,2020-05-30,2021-12-04,2175.5,30.8,125,0.015873015873015872,2,True,False,True,False,2,0
dusty-nv jetson-inference,Hello AI World guide to deploying deep-learning inference networks and deep vision primitives with TensorRT and NVIDIA Jetson.,"['C++', 'Python', 'CSS', 'Shell', 'Cuda', 'HTML', 'Other']",3083,8620,2241,43,21,1,https://github.com/dusty-nv/jetson-inference,False,2023-08-12,2024-05-25,391.8,101.9,2284,0.018818380743982493,7,True,True,True,False,3,0
microsoft TypeChat,TypeChat is a library that makes it easy to build natural language interfaces using types.,"['TypeScript', 'Python', 'Jupyter Notebook', 'Nunjucks', 'JavaScript', 'CSS', 'HTML']",405,8591,366,31,28,0,https://github.com/microsoft/TypeChat,False,2021-08-20,2023-05-02,296.2,12.6,397,0.07788944723618091,7,True,True,False,False,2,0
aimacode aima-python,"Python implementation of algorithms from Russell And Norvig's ""Artificial Intelligence - A Modern Approach""","['Jupyter Notebook', 'Python', 'Other']",4014,8590,1190,91,111,0,https://github.com/aimacode/aima-python,False,2024-04-20,2024-12-31,76.7,10.6,1281,0.07098283931357255,3,True,False,False,False,1,0
Zackriya-Solutions meeting-minutes,"A free and open source, self hosted Ai based live meeting note taker and minutes summary generator that can completely run in your Local device (Mac OS and windows OS Support added. Working on adding linux support soon) https://meetily.ai/ is meetly ai","['Rust', 'TypeScript', 'C++', 'PowerShell', 'Shell', 'Python', 'Other']",691,8475,107,9,7,7,https://github.com/Zackriya-Solutions/meeting-minutes,False,2019-03-29,2019-05-03,1059.4,13.4,116,0.07692307692307693,7,True,True,True,False,3,0
microsoft magentic-ui,A research prototype of a human-centered web agent,"['Python', 'TypeScript', 'JavaScript', 'Other']",881,8462,409,21,29,9,https://github.com/microsoft/magentic-ui,False,2021-03-29,2023-04-11,282.1,13.6,430,0.048723897911832945,4,True,True,False,False,2,1
cloudwego eino,The ultimate LLM/AI application development framework in Golang.,['Go'],645,8450,250,25,25,99,https://github.com/cloudwego/eino,False,2023-08-19,2024-08-05,325.0,9.6,275,0.09057971014492754,1,True,False,False,False,1,0
mcp-use mcp-use,mcp-use is the easiest way to interact with mcp servers with custom agents,"['TypeScript', 'Python', 'MDX', 'JavaScript', 'Shell', 'HTML', 'Other']",1001,8444,596,15,39,39,https://github.com/mcp-use/mcp-use,False,2022-08-10,2022-10-21,211.1,14.9,611,0.024509803921568627,7,True,True,True,False,3,1
reorproject reor,Private & local AI personal knowledge management app for high entropy people.,"['JavaScript', 'TypeScript', 'CSS', 'SCSS', 'HTML', 'Makefile']",516,8409,2130,14,23,79,https://github.com/reorproject/reor,False,2024-03-05,2024-12-31,350.4,88.8,2144,0.006526806526806527,6,False,True,False,False,1,0
facebookarchive caffe2,"Caffe2 is a lightweight, modular, and scalable deep learning framework.",['Shell'],1923,8401,3680,0,188,4,https://github.com/facebookarchive/caffe2,False,2021-02-28,2024-02-26,44.4,19.5,3680,0.0,1,False,False,True,False,1,0
aimeos aimeos-laravel,"Laravel ecommerce package for ultra fast online shops, scalable marketplaces, complex B2B applications and #gigacommerce","['PHP', 'Blade']",1097,8395,1280,0,26,0,https://github.com/aimeos/aimeos-laravel,False,2019-02-08,2020-04-07,310.9,47.4,1280,0.0,2,False,False,False,False,0,0
netease-youdao EmotiVoice,EmotiVoice 😊: a Multi-Voice and Prompt-Controlled TTS Engine,"['Python', 'Other']",737,8388,109,6,11,0,https://github.com/netease-youdao/EmotiVoice,False,2024-01-09,2024-12-31,699.0,9.1,115,0.05172413793103448,2,True,False,False,False,1,0
yikart AiToEarn,Let's use AI to Earn!,"['TypeScript', 'SCSS', 'JavaScript', 'CSS', 'EJS', 'Handlebars', 'Other']",1585,8383,2486,3,10,18,https://github.com/yikart/AiToEarn,False,2023-10-03,2024-12-31,762.1,226.0,2489,0.0012048192771084338,7,False,True,False,False,1,0
miurla morphic,An AI-powered search engine with a generative UI,"['TypeScript', 'Other']",2288,8379,897,0,36,74,https://github.com/miurla/morphic,False,2022-08-24,2024-03-06,226.5,24.2,897,0.0,2,False,True,False,False,1,0
sebastianstarke AI4Animation,Bringing Characters to Life with Computer Brains in Unity,"['C++', 'C#', 'HLSL', 'ShaderLab', 'Python', 'C', 'Other']",1105,8377,1008,3,3,0,https://github.com/sebastianstarke/AI4Animation,False,2019-09-20,2021-12-25,2094.2,252.0,1011,0.0029644268774703555,7,True,False,False,False,1,0
nebuly-ai optimate,A collection of libraries to optimise AI model performances,"['Python', 'Jupyter Notebook', 'CMake', 'Other']",632,8363,771,11,28,0,https://github.com/nebuly-ai/optimate,False,2019-08-10,2022-03-22,288.4,26.6,782,0.0140485312899106,4,True,False,False,False,1,0
pipipi-pikachu PPTist,"PowerPoint-ist（/'pauəpɔintist/）, An online presentation application that replicates most of the commonly used features of MS PowerPoint, allowing for the editing and presentation of PPT online. Support AIPPT.","['Vue', 'TypeScript', 'Other']",1635,8307,1209,6,15,0,https://github.com/pipipi-pikachu/PPTist,False,2022-07-07,2023-12-05,519.2,75.6,1215,0.004934210526315789,3,False,True,False,False,1,0
NoFxAiOS nofx,"NOFX: Defining the Next-Generation AI Trading Operating System. A multi-exchange Al trading platform(Binance/Hyperliquid/Aster) with multi-Ai competition(deepseek/qwen/gemini/claude)self-evolution, and real-time dashboard","['Go', 'TypeScript', 'Shell', 'CSS', 'Makefile', 'JavaScript', 'HTML']",2188,8294,734,19,50,0,https://github.com/NoFxAiOS/nofx,False,2021-12-14,2023-02-14,162.6,14.4,753,0.025198938992042442,7,True,True,True,False,3,0
chaitin PandaWiki,PandaWiki 是一款 AI 大模型驱动的开源知识库搭建系统，帮助你快速构建智能化的 产品文档、技术文档、FAQ、博客系统，借助大模型的力量为你提供 AI 创作、AI 问答、AI 搜索等能力。,"['TypeScript', 'Go', 'CSS', 'JavaScript', 'EJS', 'Makefile']",739,8278,1724,0,18,288,https://github.com/chaitin/PandaWiki,False,2021-12-16,2022-05-24,435.7,90.7,1724,0.0,6,True,True,False,False,2,0
D4Vinci Scrapling,"🕷️ An undetectable, powerful, flexible, high-performance Python library to make Web Scraping Easy and Effortless as it should be!","['Python', 'JavaScript', 'Dockerfile']",470,8269,908,0,5,34,https://github.com/D4Vinci/Scrapling,False,2018-04-14,2018-09-09,1378.2,151.3,908,0.0,3,True,True,True,False,3,0
tmc langchaingo,"LangChain for Go, the easiest way to write LLM-based programs in Go","['Go', 'Other']",986,8145,1549,141,187,21,https://github.com/tmc/langchaingo,False,2018-09-11,2020-10-25,43.3,8.2,1690,0.0833826138379657,2,True,False,False,False,1,0
brycedrennan imaginAIry,Pythonic AI generation of images and videos,"['Python', 'Other']",463,8140,543,2,18,0,https://github.com/brycedrennan/imaginAIry,False,2022-02-05,2022-04-12,428.4,28.6,545,0.003663003663003663,2,True,False,False,False,1,0
lencx Noi,"🚀 Power Your World with AI - Explore, Extend, Empower.","['JavaScript', 'TypeScript', 'CSS']",643,8133,117,6,11,5,https://github.com/lencx/Noi,False,2018-04-09,2021-01-16,677.8,9.8,123,0.04838709677419355,3,False,True,False,False,1,0
leptonai search_with_lepton,Building a quick conversation-based search demo with Lepton AI.,"['TypeScript', 'Python', 'JavaScript', 'CSS']",1024,8132,24,9,7,0,https://github.com/leptonai/search_with_lepton,False,2024-01-10,2024-12-31,1016.5,3.0,33,0.2647058823529412,4,True,True,False,False,2,0
jackzhenguo python-small-examples,告别枯燥，致力于打造 Python 实用小例子，更多Python良心教程见 https://ai-jupyter.com,['Python'],1808,8119,152,1,13,0,https://github.com/jackzhenguo/python-small-examples,False,2023-02-28,2023-04-26,579.9,10.9,153,0.006493506493506494,1,True,False,False,False,1,0
carson-katri dream-textures,Stable Diffusion built-in to Blender,['Python'],438,8093,187,6,14,15,https://github.com/carson-katri/dream-textures,False,2023-04-04,2024-03-10,539.5,12.5,193,0.030927835051546393,1,True,False,False,False,1,0
acheong08 EdgeGPT,Reverse engineered API of Microsoft's Bing Chat AI,"['Python', 'Other']",890,7970,569,0,55,135,https://github.com/acheong08/EdgeGPT,False,2020-05-27,2022-05-23,142.3,10.2,569,0.0,2,True,False,False,False,1,0
deepseek-ai open-infra-index,Production-tested AI infrastructure tools for efficient AGI development and community-driven innovation,[],286,7936,41,0,6,0,https://github.com/deepseek-ai/open-infra-index,True,2018-12-04,2021-01-11,1133.7,5.9,41,0.0,0,False,False,False,False,0,0
Future-House paper-qa,High accuracy RAG for answering questions from scientific documents with citations,"['Python', 'HTML']",801,7891,859,7,44,159,https://github.com/Future-House/paper-qa,False,2020-08-14,2022-04-19,175.4,19.1,866,0.008073817762399077,2,True,True,False,False,2,0
TheLastBen fast-stable-diffusion,fast-stable-diffusion + DreamBooth,"['Python', 'Jupyter Notebook']",1383,7874,1566,16,20,0,https://github.com/TheLastBen/fast-stable-diffusion,False,2022-09-01,2023-08-20,375.0,74.6,1582,0.01010739102969046,2,True,False,False,False,1,0
01-ai Yi,A series of large language models trained from scratch by developers @01-ai,"['Jupyter Notebook', 'Python', 'Other']",490,7848,543,12,44,0,https://github.com/01-ai/Yi,False,2018-06-10,2018-10-03,174.4,12.1,555,0.02158273381294964,3,True,False,False,False,1,0
microsoft ailab,"Experience, Learn and Code the latest breakthrough innovations with Microsoft AI","['C#', 'JavaScript', 'HTML', 'TypeScript', 'Python', 'CSS', 'Other']",1395,7836,138,55,45,1,https://github.com/microsoft/ailab,False,2022-05-23,2024-03-14,170.3,3.0,193,0.28350515463917525,7,True,True,False,False,2,0
lastmile-ai mcp-agent,Build effective agents using Model Context Protocol and simple workflow patterns,"['Python', 'Other']",784,7815,762,21,61,9,https://github.com/lastmile-ai/mcp-agent,False,2019-02-02,2020-04-29,126.0,12.3,783,0.026785714285714284,2,True,False,False,False,1,2
Arindam200 awesome-ai-apps,"A collection of projects showcasing RAG, agents, workflows, and other AI use cases","['Python', 'Jupyter Notebook', 'TypeScript', 'HTML', 'Shell', 'Dockerfile']",953,7778,391,9,18,0,https://github.com/Arindam200/awesome-ai-apps,False,2021-07-24,2022-05-06,409.4,20.6,400,0.022443890274314215,6,True,True,True,False,3,2
jomjol AI-on-the-edge-device,"Easy to use device for connecting ""old"" measuring units (water, power, gas, ...) to the digital world","['C++', 'C', 'HTML', 'CSS', 'JavaScript', 'Pascal', 'Other']",805,7765,2122,10,67,71,https://github.com/jomjol/AI-on-the-edge-device,False,2020-03-26,2023-01-06,114.2,31.2,2132,0.0046882325363338025,7,True,True,False,False,2,0
jamez-bondos awesome-gpt4o-images,"Awesome curated collection of images and prompts generated by GPT-4o and gpt-image-1. Explore AI generated visuals created with ChatGPT and Sora, showcasing OpenAI’s advanced image generation capabilities.",['JavaScript'],1678,7752,129,1,6,0,https://github.com/jamez-bondos/awesome-gpt4o-images,False,2022-03-08,2023-01-12,1107.4,18.4,130,0.007633587786259542,1,False,True,False,False,1,0
memochou1993 gpt-ai-assistant,OpenAI + LINE + Vercel = GPT AI Assistant,"['JavaScript', 'Dockerfile']",9874,7744,699,5,6,96,https://github.com/memochou1993/gpt-ai-assistant,False,2023-04-04,2023-10-28,1106.3,99.9,704,0.0070921985815602835,2,False,True,True,False,2,0
Tencent WeKnora,"LLM-powered framework for deep document understanding, semantic retrieval, and context-aware answers using RAG paradigm.","['Go', 'Vue', 'Python', 'TypeScript', 'Shell', 'Less', 'Other']",888,7734,163,3,16,5,https://github.com/Tencent/WeKnora,False,2021-11-16,2023-07-26,454.9,9.6,166,0.017964071856287425,7,True,True,True,False,3,0
nhivp Awesome-Embedded,A curated list of awesome embedded programming.,[],1069,7716,124,0,26,0,https://github.com/nhivp/Awesome-Embedded,True,2021-03-04,2022-05-23,285.8,4.6,124,0.0,0,False,False,False,False,0,0
boson-ai higgs-audio,Text-audio foundation model from Boson AI,['Python'],570,7690,26,8,10,0,https://github.com/boson-ai/higgs-audio,False,2021-05-03,2023-03-03,699.1,2.4,34,0.22857142857142856,1,True,False,False,False,1,0
kamens jQuery-menu-aim,jQuery plugin to fire events when user's cursor aims at particular dropdown menu items. For making responsive mega dropdowns like Amazon's.,['JavaScript'],1061,7656,32,20,0,0,https://github.com/kamens/jQuery-menu-aim,False,2019-02-05,2020-10-29,7656.0,32.0,52,0.37735849056603776,1,False,True,False,False,1,0
nadermx backgroundremover,Background Remover lets you Remove Background from images and video using AI with a simple command line interface that is free and open source.,"['Python', 'Dockerfile']",629,7645,176,3,16,22,https://github.com/nadermx/backgroundremover,False,2019-10-02,2019-11-25,449.7,10.4,179,0.016666666666666666,2,True,False,True,False,2,0
duixcom Duix-Mobile,🚀 The best real-time interactive AI avatar(digital human) with on-premise deployment and <1.5 s latency.,"['C++', 'C', 'Objective-C', 'Java', 'CMake', 'Objective-C++', 'Other']",1131,7644,599,0,9,3,https://github.com/duixcom/Duix-Mobile,False,2019-04-05,2021-10-02,764.4,59.9,599,0.0,7,True,False,False,False,1,0
sweepai sweep,Sweep: AI coding assistant for JetBrains,"['Jupyter Notebook', 'Python', 'TypeScript', 'Shell', 'CSS', 'JavaScript', 'Other']",452,7610,10258,507,35,4,https://github.com/sweepai/sweep,False,2020-08-12,2023-06-13,211.4,284.9,10765,0.04709269923834293,7,True,True,True,False,3,0
ahmedbahaaeldin From-0-to-Research-Scientist-resources-guide,Detailed and tailored guide for undergraduate students or anybody want to dig deep into the field of AI with solid foundation.,[],1077,7585,101,1,3,0,https://github.com/ahmedbahaaeldin/From-0-to-Research-Scientist-resources-guide,True,2019-04-15,2021-01-30,1896.2,25.2,102,0.009708737864077669,0,False,False,False,False,0,0
Project-MONAI MONAI,AI Toolkit for Healthcare Imaging,"['Python', 'C++', 'Cuda', 'Other']",1361,7565,3295,100,252,22,https://github.com/Project-MONAI/MONAI,False,2020-11-11,2023-07-18,29.9,13.0,3395,0.02944640753828033,4,True,False,False,False,1,0
openlm-research open_llama,"OpenLLaMA, a permissively licensed open source reproduction of Meta AI’s LLaMA 7B trained on the RedPajama dataset",[],405,7527,19,3,2,0,https://github.com/openlm-research/open_llama,True,2022-08-21,2024-01-17,2509.0,6.3,22,0.13043478260869565,0,False,False,False,False,0,0
